symbol	GeneID
ITGA9	ENSG00000144668
SLC22A14	ENSG00000144671
GOLGA4	ENSG00000144674
CTDSPL	ENSG00000144677
STAC	ENSG00000144681
IQSEC1	ENSG00000144711
CAND2	ENSG00000144712
RPL32	ENSG00000144713
PTPRG	ENSG00000144724
IL17RD	ENSG00000144730
SHQ1	ENSG00000144736
SLC25A26	ENSG00000144741
UBA3	ENSG00000144744
ARL6IP5	ENSG00000144746
TMF1	ENSG00000144747
LRIG1	ENSG00000144749
LRTM1	ENSG00000144771
LIMD1	ENSG00000144791
ZNF660	ENSG00000144792
NFKBIZ	ENSG00000144802
COL8A1	ENSG00000144810
NXPE3	ENSG00000144815
ADGRG7	ENSG00000144820
MYH15	ENSG00000144821
PHLDB2	ENSG00000144824
ABHD10	ENSG00000144827
TAGLN3	ENSG00000144834
PLA1A	ENSG00000144837
RABL3	ENSG00000144840
ADPRH	ENSG00000144843
IGSF11	ENSG00000144847
ATG3	ENSG00000144848
NR1I2	ENSG00000144852
BOC	ENSG00000144857
SRPRB	ENSG00000144867
TMEM108	ENSG00000144868
AGTR1	ENSG00000144891
MED12L	ENSG00000144893
EIF2A	ENSG00000144895
ALDH1L1	ENSG00000144908
OSBPL11	ENSG00000144909
TRPC1	ENSG00000144935
NCEH1	ENSG00000144959
SPATA16	ENSG00000144962
LPP	ENSG00000145012
TMEM44	ENSG00000145014
RUBCN	ENSG00000145016
AMT	ENSG00000145020
TCTA	ENSG00000145022
NICN1	ENSG00000145029
UCN2	ENSG00000145040
DCAF1	ENSG00000145041
MANF	ENSG00000145050
	ENSG00000145075
STXBP5L	ENSG00000145087
EAF2	ENSG00000145088
ILDR1	ENSG00000145103
TM4SF19	ENSG00000145107
MUC4	ENSG00000145113
SLIT2	ENSG00000145147
EIF2B5	ENSG00000145191
AHSG	ENSG00000145192
ECE2	ENSG00000145194
VWA5B2	ENSG00000145198
CENPC	ENSG00000145241
CORIN	ENSG00000145244
ATP10D	ENSG00000145246
OCIAD2	ENSG00000145247
SLC10A6	ENSG00000145283
SCD5	ENSG00000145284
CABS1	ENSG00000145309
TBCK	ENSG00000145348
CISD2	ENSG00000145354
DDIT4L	ENSG00000145358
NAF1	ENSG00000145414
SFRP2	ENSG00000145423
RPS3A	ENSG00000145425
RNF175	ENSG00000145428
PDGFC	ENSG00000145431
GLRA3	ENSG00000145451
WASH2P	ENSG00000146556
SPATA4	ENSG00000150628
VEGFC	ENSG00000150630
SEC24D	ENSG00000150961
ITPR1	ENSG00000150995
TKTL2	ENSG00000151005
SLC7A11	ENSG00000151012
THRB	ENSG00000151090
NGLY1	ENSG00000151092
OXSM	ENSG00000151093
MAGI1	ENSG00000151276
ALLC	ENSG00000151360
ANKRD50	ENSG00000151458
SCLT1	ENSG00000151466
C4orf33	ENSG00000151470
QTRT2	ENSG00000151576
DRD3	ENSG00000151577
ZNF827	ENSG00000151612
EDNRA	ENSG00000151617
NR3C2	ENSG00000151623
WWC2	ENSG00000151718
SLC25A4	ENSG00000151729
ZNF385D	ENSG00000151789
RBM46	ENSG00000151962
SCHIP1	ENSG00000151967
CCDC50	ENSG00000152492
ZFP36L2	ENSG00000152518
IGSF10	ENSG00000152580
MBNL1	ENSG00000152601
GPD1L	ENSG00000152642
CLEC4F	ENSG00000152672
PLOD2	ENSG00000152952
STK32B	ENSG00000152953
ZIC1	ENSG00000152977
ADGRA3	ENSG00000152990
CPB1	ENSG00000153002
BANK1	ENSG00000153064
ACOXL	ENSG00000153093
SMARCA5	ENSG00000153147
TMEM87B	ENSG00000153214
CCDC148	ENSG00000153237
SCN3A	ENSG00000153253
FEZF2	ENSG00000153266
CD96	ENSG00000153283
CMTM7	ENSG00000153551
FBXL2	ENSG00000153558
UBP1	ENSG00000153560
GTF2E1	ENSG00000153767
TMPRSS11D	ENSG00000153802
PID1	ENSG00000153823
TRIP12	ENSG00000153827
GPR15	ENSG00000154165
TOMM70	ENSG00000154174
ABI3BP	ENSG00000154175
C4orf19	ENSG00000154274
TNIK	ENSG00000154310
SH3RF1	ENSG00000154447
CEP170P1	ENSG00000154608
TSEN2	ENSG00000154743
WNT7A	ENSG00000154764
XPC	ENSG00000154767
CCDC174	ENSG00000154781
FGD5	ENSG00000154783
DPH3	ENSG00000154813
OXNAD1	ENSG00000154814
PLCL2	ENSG00000154822
RAB6B	ENSG00000154917
EPHB1	ENSG00000154928
DKK2	ENSG00000155011
GPR78	ENSG00000155269
TRMT44	ENSG00000155275
KCTD18	ENSG00000155729
TRIM42	ENSG00000155890
PXYLP1	ENSG00000155893
RASA2	ENSG00000155903
UGT2B4	ENSG00000156096
ADAMTS3	ENSG00000156140
NAA11	ENSG00000156269
VPS8	ENSG00000156931
LHFPL4	ENSG00000156959
EIF4A2	ENSG00000156976
BRPF1	ENSG00000156983
RPUSD3	ENSG00000156990
SST	ENSG00000157005
TATDN2	ENSG00000157014
GHRL	ENSG00000157017
SEC13	ENSG00000157020
EXOG	ENSG00000157036
ATP2B2	ENSG00000157087
LYZL4	ENSG00000157093
SLC6A1	ENSG00000157103
KLHL40	ENSG00000157119
TIMP4	ENSG00000157150
SYN2	ENSG00000157152
CACNA1D	ENSG00000157388
CACNA2D3	ENSG00000157445
APPL1	ENSG00000157500
SLC34A2	ENSG00000157765
WDR19	ENSG00000157796
FMNL2	ENSG00000157827
BABAM2	ENSG00000158019
NCK1	ENSG00000158092
DZIP1L	ENSG00000158163
MRAS	ENSG00000158186
ESYT3	ENSG00000158220
FAIM	ENSG00000158234
CLSTN2	ENSG00000158258
UROC1	ENSG00000159650
CHCHD6	ENSG00000159685
MIX23	ENSG00000160124
KALRN	ENSG00000160145
ANO10	ENSG00000160746
CCR5	ENSG00000160791
NBEAL2	ENSG00000160796
CCDC12	ENSG00000160799
PTH1R	ENSG00000160801
MYL3	ENSG00000160808
DVL3	ENSG00000161202
AP2M1	ENSG00000161203
ABCF3	ENSG00000161204
PCYT1A	ENSG00000161217
BDH1	ENSG00000161267
RPL29	ENSG00000162244
ITIH3	ENSG00000162267
FRZB	ENSG00000162998
DUSP19	ENSG00000162999
NUP35	ENSG00000163002
ALMS1P1	ENSG00000163016
PDLIM5	ENSG00000163110
PDHA2	ENSG00000163114
STPG2	ENSG00000163116
MSX1	ENSG00000163132
PACRGL	ENSG00000163138
ERCC3	ENSG00000163161
IWS1	ENSG00000163166
GABRG1	ENSG00000163285
GABRB1	ENSG00000163288
CGGBP1	ENSG00000163320
CLDN1	ENSG00000163347
KBTBD8	ENSG00000163376
TAFA4	ENSG00000163377
EOGT	ENSG00000163378
LMOD3	ENSG00000163380
POGLUT1	ENSG00000163389
SLC15A2	ENSG00000163406
EIF4E3	ENSG00000163412
PROK2	ENSG00000163421
TEX55	ENSG00000163424
LRRC58	ENSG00000163428
FSTL1	ENSG00000163430
NEK10	ENSG00000163491
CIP2A	ENSG00000163507
EOMES	ENSG00000163508
AZI2	ENSG00000163512
TGFBR2	ENSG00000163513
RETNLB	ENSG00000163515
HDAC11	ENSG00000163517
TRAT1	ENSG00000163519
FBLN2	ENSG00000163520
STT3B	ENSG00000163527
CHCHD4	ENSG00000163528
DPPA2	ENSG00000163530
SGO2	ENSG00000163535
SERPINI1	ENSG00000163536
CLASP2	ENSG00000163539
PRKCI	ENSG00000163558
EFHB	ENSG00000163576
EIF5A2	ENSG00000163577
SLC2A2	ENSG00000163581
RPL22L1	ENSG00000163584
PPM1L	ENSG00000163590
RYBP	ENSG00000163602
PPP4R2	ENSG00000163605
CD200R1	ENSG00000163606
GTPBP8	ENSG00000163607
NEPRO	ENSG00000163608
SPICE1	ENSG00000163611
CCDC191	ENSG00000163617
CADPS	ENSG00000163618
PTPN13	ENSG00000163629
SYNPR	ENSG00000163630
ALB	ENSG00000163631
C3orf49	ENSG00000163632
THOC7	ENSG00000163634
ATXN7	ENSG00000163635
PSMD6	ENSG00000163636
PRICKLE2	ENSG00000163637
ADAMTS9	ENSG00000163638
PPM1K	ENSG00000163644
ERICH6	ENSG00000163645
CLRN1	ENSG00000163646
GMPS	ENSG00000163655
TIPARP	ENSG00000163659
CCNL1	ENSG00000163660
PTX3	ENSG00000163661
HESX1	ENSG00000163666
DCLK3	ENSG00000163673
SLMAP	ENSG00000163681
RPP14	ENSG00000163684
ABHD6	ENSG00000163686
DNASE1L3	ENSG00000163687
CFAP20DC	ENSG00000163689
RBM47	ENSG00000163694
IL17RE	ENSG00000163701
IL17RC	ENSG00000163702
CRELD1	ENSG00000163703
PRRT3	ENSG00000163704
FANCD2OS	ENSG00000163705
PCOLCE2	ENSG00000163710
U2SURP	ENSG00000163714
MTMR14	ENSG00000163719
TTC14	ENSG00000163728
PLSCR2	ENSG00000163746
CPA3	ENSG00000163751
GYG1	ENSG00000163754
HPS3	ENSG00000163755
TM4SF18	ENSG00000163762
TOPBP1	ENSG00000163781
RYK	ENSG00000163785
SNRK	ENSG00000163788
KIAA1143	ENSG00000163807
KIF15	ENSG00000163808
TGM4	ENSG00000163810
ZDHHC3	ENSG00000163812
CDCP1	ENSG00000163814
CLEC3B	ENSG00000163815
SLC6A20	ENSG00000163817
LZTFL1	ENSG00000163818
FYCO1	ENSG00000163820
CCR1	ENSG00000163823
RTP3	ENSG00000163825
LRRC2	ENSG00000163827
ELP6	ENSG00000163832
FBXO40	ENSG00000163833
DTX3L	ENSG00000163840
ZNF148	ENSG00000163848
NMNAT3	ENSG00000163864
TPRA1	ENSG00000163870
YEATS2	ENSG00000163872
POLR2H	ENSG00000163882
KLF15	ENSG00000163884
CFAP100	ENSG00000163885
CAMK2N2	ENSG00000163888
LIPH	ENSG00000163898
TMEM41A	ENSG00000163900
RPN1	ENSG00000163902
SENP2	ENSG00000163904
IFT122	ENSG00000163913
RHO	ENSG00000163914
IGF2BP2-AS1	ENSG00000163915
RFC4	ENSG00000163918
RPL39L	ENSG00000163923
BAP1	ENSG00000163930
TKT	ENSG00000163931
PRKCD	ENSG00000163932
RFT1	ENSG00000163933
SFMBT1	ENSG00000163935
GNL3	ENSG00000163938
PBRM1	ENSG00000163939
TASOR	ENSG00000163946
ARHGEF3	ENSG00000163947
ZDHHC19	ENSG00000163958
SLC51A	ENSG00000163959
UBXN7	ENSG00000163960
RNF168	ENSG00000163961
PIGX	ENSG00000163964
MELTF	ENSG00000163975
METAP1	ENSG00000164024
DNAJB14	ENSG00000164031
H2AZ1	ENSG00000164032
EMCN	ENSG00000164035
SLC9B1	ENSG00000164037
SLC9B2	ENSG00000164038
BDH2	ENSG00000164039
CDC25A	ENSG00000164045
CAMP	ENSG00000164047
ZNF589	ENSG00000164048
FBXW12	ENSG00000164049
PLXNB1	ENSG00000164050
CCDC51	ENSG00000164051
ATRIP	ENSG00000164053
SHISA5	ENSG00000164054
BSN	ENSG00000164061
APEH	ENSG00000164062
INTU	ENSG00000164066
RNF123	ENSG00000164068
CAMKV	ENSG00000164076
MON1A	ENSG00000164077
MST1R	ENSG00000164078
RAD54L2	ENSG00000164080
TEX264	ENSG00000164081
GRM2	ENSG00000164082
DUSP7	ENSG00000164086
POC1A	ENSG00000164087
PPM1M	ENSG00000164088
ETNPPL	ENSG00000164089
WDR82	ENSG00000164091
PRSS12	ENSG00000164099
NDST3	ENSG00000164100
MAD2L1	ENSG00000164109
MAP9	ENSG00000164114
FBXO8	ENSG00000164117
CEP44	ENSG00000164118
HPGD	ENSG00000164120
ASB5	ENSG00000164122
C4orf45	ENSG00000164123
TMEM144	ENSG00000164124
NPY1R	ENSG00000164128
NPY5R	ENSG00000164129
IL15	ENSG00000164136
FHIP1A	ENSG00000164142
ARFIP1	ENSG00000164144
TMEM184C	ENSG00000164168
PRMT9	ENSG00000164169
ENPP6	ENSG00000164303
TRANK1	ENSG00000168016
TTC21A	ENSG00000168026
RPSA	ENSG00000168028
ENTPD3	ENSG00000168032
CTNNB1	ENSG00000168036
ULK4	ENSG00000168038
SETD5	ENSG00000168137
THAP9	ENSG00000168152
GLYCTK	ENSG00000168237
NT5DC2	ENSG00000168268
SMIM4	ENSG00000168273
PDHB	ENSG00000168291
PXK	ENSG00000168297
KCTD6	ENSG00000168301
ACOX2	ENSG00000168306
FAM107A	ENSG00000168309
MOBP	ENSG00000168314
CX3CR1	ENSG00000168329
XIRP1	ENSG00000168334
SCN11A	ENSG00000168356
ARF4	ENSG00000168374
FILIP1L	ENSG00000168386
TRAPPC11	ENSG00000168538
ING2	ENSG00000168556
CDKN2AIP	ENSG00000168564
ADAM29	ENSG00000168594
SHOX2	ENSG00000168779
TSPAN5	ENSG00000168785
IL12A	ENSG00000168811
GFM1	ENSG00000168827
FSTL5	ENSG00000168843
SOX14	ENSG00000168875
SLC35G2	ENSG00000168917
MFF	ENSG00000168958
COMMD8	ENSG00000169019
ZBBX	ENSG00000169064
HSPBAP1	ENSG00000169087
PARM1	ENSG00000169116
NMD3	ENSG00000169251
B3GALNT1	ENSG00000169255
KCNAB1	ENSG00000169282
MRPL1	ENSG00000169288
P2RY12	ENSG00000169313
SLC33A1	ENSG00000169359
ARL13B	ENSG00000169379
APLF	ENSG00000169621
DRD5	ENSG00000169676
GP9	ENSG00000169704
CNBP	ENSG00000169714
LDB2	ENSG00000169744
NLGN1	ENSG00000169760
BTD	ENSG00000169814
TACR3	ENSG00000169836
ROBO1	ENSG00000169855
P2RY1	ENSG00000169860
TM4SF4	ENSG00000169903
TM4SF1	ENSG00000169908
TMEM42	ENSG00000169964
ZNF35	ENSG00000169981
MYRIP	ENSG00000170011
ALCAM	ENSG00000170017
ZPLD1	ENSG00000170044
UBE2E1	ENSG00000170142
RNF150	ENSG00000170153
PDCD6IP	ENSG00000170248
GLB1	ENSG00000170266
CRTAP	ENSG00000170275
CMTM8	ENSG00000170293
SETMAR	ENSG00000170364
DCLK2	ENSG00000170390
NUDT9	ENSG00000170502
COX7B2	ENSG00000170516
ACYP2	ENSG00000170634
BFSP2	ENSG00000170819
GPR27	ENSG00000170837
RIOX2	ENSG00000170854
LSM3	ENSG00000170860
TMEM43	ENSG00000170876
CYTL1	ENSG00000170891
TRH	ENSG00000170893
FAM86JP	ENSG00000171084
MFN1	ENSG00000171109
KCNMB3	ENSG00000171121
JAGN1	ENSG00000171135
TADA3	ENSG00000171148
MUC7	ENSG00000171195
OPRPN	ENSG00000171199
SMR3B	ENSG00000171201
UGT2B7	ENSG00000171234
HOPX	ENSG00000171476
RXFP1	ENSG00000171509
NMRAL2P	ENSG00000171658
LRRC34	ENSG00000171757
GAP43	ENSG00000172020
LAMB2	ENSG00000172037
USP19	ENSG00000172046
QARS1	ENSG00000172053
LRRC15	ENSG00000172061
NME6	ENSG00000172113
SLC9C1	ENSG00000172139
CXCR6	ENSG00000172215
SUCLG2	ENSG00000172340
SYNPO2	ENSG00000172403
KLHL6	ENSG00000172578
ZMAT3	ENSG00000172667
COL6A5	ENSG00000172752
TMCC1	ENSG00000172765
EFCAB12	ENSG00000172771
RAB43	ENSG00000172780
ZNF621	ENSG00000172888
MYD88	ENSG00000172936
OXSR1	ENSG00000172939
SLC22A13	ENSG00000172940
ADH6	ENSG00000172955
FRG2C	ENSG00000172969
UNC93B3	ENSG00000172971
VDAC2P5	ENSG00000172974
GXYLT2	ENSG00000172986
ARPP21	ENSG00000172995
EVC2	ENSG00000173040
ADCY5	ENSG00000173175
PARP14	ENSG00000173193
PARP15	ENSG00000173200
IQCB1	ENSG00000173226
GOLGB1	ENSG00000173230
STOX2	ENSG00000173320
	ENSG00000173366
NDNF	ENSG00000173376
IQCF1	ENSG00000173389
DAG1	ENSG00000173402
IHO1	ENSG00000173421
SMARCC1	ENSG00000173473
MST1	ENSG00000173531
GMPPB	ENSG00000173540
XCR1	ENSG00000173578
CCR9	ENSG00000173585
SULT1B1	ENSG00000173597
MUC13	ENSG00000173702
SUSD5	ENSG00000173705
HEG1	ENSG00000173706
TOPAZ1	ENSG00000173769
CCDC13-AS1	ENSG00000173811
PHC3	ENSG00000173889
GPR160	ENSG00000173890
GOLIM4	ENSG00000173905
XXYLT1	ENSG00000173950
NRROS	ENSG00000174004
CEP19	ENSG00000174007
FBXO45	ENSG00000174013
NWD2	ENSG00000174145
TRMT10C	ENSG00000174173
PIGG	ENSG00000174227
ZNF80	ENSG00000174255
CHRNA9	ENSG00000174343
GALNTL6	ENSG00000174473
GCSAM	ENSG00000174500
IL20RB	ENSG00000174564
MSL2	ENSG00000174579
TRAM1L1	ENSG00000174599
UGT8	ENSG00000174607
KY	ENSG00000174611
SLCO2A1	ENSG00000174640
PPIAP72	ENSG00000174715
NR1D2	ENSG00000174738
RPL15	ENSG00000174748
WDR49	ENSG00000174776
THAP6	ENSG00000174796
BTC	ENSG00000174808
DENND6A	ENSG00000174839
PDE12	ENSG00000174840
DNAH12	ENSG00000174844
RSRC1	ENSG00000174891
SLC66A1L	ENSG00000174899
METTL15P1	ENSG00000174912
C3orf33	ENSG00000174928
VN2R1P	ENSG00000174930
P2RY14	ENSG00000174944
GPR171	ENSG00000174946
GPR149	ENSG00000174948
DHX36	ENSG00000174953
ZIC4	ENSG00000174963
CHST2	ENSG00000175040
ATR	ENSG00000175054
GK5	ENSG00000175066
RTP1	ENSG00000175077
SPSB4	ENSG00000175093
ZNF654	ENSG00000175105
MRPS22	ENSG00000175110
CADM2	ENSG00000175161
PSMD2	ENSG00000175166
FAM131A	ENSG00000175182
PARL	ENSG00000175193
CCDC14	ENSG00000175455
GPR156	ENSG00000175697
RUVBL1	ENSG00000175792
FAM172BP	ENSG00000175841
CREG2	ENSG00000175874
LRRN1	ENSG00000175928
AMIGO3	ENSG00000176020
TMPRSS7	ENSG00000176040
IP6K1	ENSG00000176095
TMEM39A	ENSG00000176142
CDV3P1	ENSG00000176243
USF3	ENSG00000176542
B3GNT5	ENSG00000176597
MUC20	ENSG00000176945
ZBTB38	ENSG00000177311
CCDC71	ENSG00000177352
MAGEF1	ENSG00000177383
NAP1L5	ENSG00000177432
NR2C2	ENSG00000177463
ARIH2	ENSG00000177479
ZBED2	ENSG00000177494
TBL1XR1	ENSG00000177565
ACAD9	ENSG00000177646
NAALADL2	ENSG00000177694
NECTIN3	ENSG00000177707
YWHAQP4	ENSG00000177803
ZNF620	ENSG00000177842
ZNF619	ENSG00000177873
TSPYL6	ENSG00000178021
IMPDH2	ENSG00000178035
ALS2CL	ENSG00000178038
MLF1	ENSG00000178053
PRSS42P	ENSG00000178055
NDUFAF3	ENSG00000178057
GRAMD1C	ENSG00000178075
HTR3C	ENSG00000178084
DALRD3	ENSG00000178149
FAR2P2	ENSG00000178162
AMER3	ENSG00000178171
WDR6	ENSG00000178252
P4HTM	ENSG00000178467
SLC25A20	ENSG00000178537
EPM2AIP1	ENSG00000178567
ERBB4	ENSG00000178568
OR6B3	ENSG00000178586
ACTG1P1	ENSG00000178631
ARMC10P1	ENSG00000178660
NSUN3	ENSG00000178694
DHFR2	ENSG00000178700
GP5	ENSG00000178732
STX19	ENSG00000178750
CPN2	ENSG00000178772
H1-8	ENSG00000178804
ZNF852	ENSG00000178917
C3orf38	ENSG00000179021
ZFP42	ENSG00000179059
HTR1F	ENSG00000179097
TCAIM	ENSG00000179152
OR7E97P	ENSG00000179170
GATA2	ENSG00000179348
DNAJB8	ENSG00000179407
LBX2	ENSG00000179528
LSMEM2	ENSG00000179564
ARL14	ENSG00000179674
LRRC3B	ENSG00000179796
OR7E22P	ENSG00000179799
CCR8	ENSG00000179934
	ENSG00000180015
C3orf80	ENSG00000180044
FAR2P1	ENSG00000180178
HCLS1	ENSG00000180353
PAK2	ENSG00000180370
CCDC66	ENSG00000180376
EMC3-AS1	ENSG00000180385
CYP8B1	ENSG00000180432
TPRXL	ENSG00000180438
MB21D2	ENSG00000180611
GSX2	ENSG00000180613
EXOC5P1	ENSG00000180673
C3orf22	ENSG00000180697
CHST13	ENSG00000180767
OR7E129P	ENSG00000180770
MAP6D1	ENSG00000180834
OXTR	ENSG00000180914
GPR62	ENSG00000180929
HIGD1A	ENSG00000181061
ADIPOQ	ENSG00000181092
MTHFD2P7	ENSG00000181260
NME9	ENSG00000181322
HSP90AA6P	ENSG00000181359
SOX2	ENSG00000181449
TMEM45A	ENSG00000181458
RAP2B	ENSG00000181467
SETD2	ENSG00000181555
TMIE	ENSG00000181585
P2RY13	ENSG00000181631
ZBTB20	ENSG00000181722
DIPK2A	ENSG00000181744
SIAH2	ENSG00000181788
COPG1	ENSG00000181789
SLC9A9	ENSG00000181804
RELL1	ENSG00000181826
TIGIT	ENSG00000181847
PPIAP73	ENSG00000182000
OR6B2	ENSG00000182083
UNC5C	ENSG00000182168
UBA7	ENSG00000182179
UBE2E2	ENSG00000182247
CACNB4	ENSG00000182389
OTOL1	ENSG00000182447
CEP97	ENSG00000182504
CAV3	ENSG00000182533
RWDD4	ENSG00000182552
SATB1	ENSG00000182568
EPHB3	ENSG00000182580
TRAK1	ENSG00000182606
RPL35A	ENSG00000182899
ZNF721	ENSG00000182903
GPATCH11P1	ENSG00000182921
CEP63	ENSG00000182923
CNOT10	ENSG00000182973
ZNF662	ENSG00000182983
SLC8A1	ENSG00000183023
GABRR3	ENSG00000183185
PLGLB1	ENSG00000183281
PRSS40A	ENSG00000183292
TMEM89	ENSG00000183396
COA5	ENSG00000183513
HMCES	ENSG00000183624
CCR3	ENSG00000183625
TAFA1	ENSG00000183662
FIGLA	ENSG00000183733
TRAIP	ENSG00000183763
FOXL2	ENSG00000183770
KCTD8	ENSG00000183783
CCR4	ENSG00000183813
CFAP91	ENSG00000183833
SCN5A	ENSG00000183873
KCNH8	ENSG00000183960
PP2D1	ENSG00000183977
BRD7P2	ENSG00000184100
TRIML1	ENSG00000184108
	ENSG00000184115
RPL7AP28	ENSG00000184139
PPP1R2	ENSG00000184203
CMSS1	ENSG00000184220
ZDHHC23	ENSG00000184307
IQCF2	ENSG00000184345
ACTRT3	ENSG00000184378
RPL23AP38	ENSG00000184423
COPB2	ENSG00000184432
PROS1	ENSG00000184500
PRSS40B	ENSG00000184761
PRR23B	ENSG00000184814
H1-10	ENSG00000184897
ROBO2	ENSG00000185008
FAM43A	ENSG00000185112
NPY2R	ENSG00000185149
ZNF445	ENSG00000185219
SCN10A	ENSG00000185313
SDHAP1	ENSG00000185485
LSAMP	ENSG00000185565
INKA1	ENSG00000185614
LMLN	ENSG00000185621
CLDN24	ENSG00000185758
KCNIP4	ENSG00000185774
WDR53	ENSG00000185798
KLHDC8B	ENSG00000185909
LRCH3	ENSG00000186001
HTR3E	ENSG00000186038
HTR3D	ENSG00000186090
ARGFX	ENSG00000186103
	ENSG00000186148
CIDECP1	ENSG00000186162
FAM86MP	ENSG00000186234
LINC02610	ENSG00000186235
BTLA	ENSG00000186265
GPAT2	ENSG00000186281
TMEM212	ENSG00000186329
KPNA4	ENSG00000186432
ZNF501	ENSG00000186446
ZNF197	ENSG00000186448
SPATA12	ENSG00000186451
CYP27C1	ENSG00000186684
ZNF732	ENSG00000186777
HYAL3	ENSG00000186792
CDRT15P3	ENSG00000186825
QRFPR	ENSG00000186867
SAMD7	ENSG00000187033
C3orf70	ENSG00000187068
PLCD1	ENSG00000187091
CCK	ENSG00000187094
MITF	ENSG00000187098
CMC1	ENSG00000187118
CIDEC	ENSG00000187288
CDHR4	ENSG00000187492
ATP13A5	ENSG00000187527
RGPD1	ENSG00000187627
ERC2	ENSG00000187672
KBTBD12	ENSG00000187715
ADH1A	ENSG00000187758
OR5H7P	ENSG00000187900
TPRG1	ENSG00000188001
PRSS45P	ENSG00000188086
TMPPE	ENSG00000188167
LRRIQ4	ENSG00000188306
PLSCR1	ENSG00000188313
C3orf62	ENSG00000188315
SLC38A3	ENSG00000188338
PAQR9	ENSG00000188582
OSTN	ENSG00000188729
TMSB4XP2	ENSG00000188765
SNTN	ENSG00000188817
RPL14	ENSG00000188846
UTS2B	ENSG00000188958
PROS2P	ENSG00000189002
APOD	ENSG00000189058
LINC00994	ENSG00000189196
	ENSG00000189229
FHIT	ENSG00000189283
ALKAL2	ENSG00000189292
LIN54	ENSG00000189308
ALG1L1P	ENSG00000189366
IL1RAP	ENSG00000196083
OR5K4	ENSG00000196098
SPOCK3	ENSG00000196104
SRGAP3	ENSG00000196220
GRM7	ENSG00000196277
ZKSCAN7	ENSG00000196345
CPNE4	ENSG00000196353
TSC22D2	ENSG00000196428
PIK3R4	ENSG00000196455
RFX8	ENSG00000196460
	ENSG00000196472
GK2	ENSG00000196475
SPTSSB	ENSG00000196542
MME	ENSG00000196549
OR5AC2	ENSG00000196578
ADH1B	ENSG00000196616
HRH1	ENSG00000196639
ZNF502	ENSG00000196653
CD47	ENSG00000196776
WDR5B	ENSG00000196981
HRG-AS1	ENSG00000197099
ZNF860	ENSG00000197385
DCHS2	ENSG00000197410
VEPH1	ENSG00000197415
ATG7	ENSG00000197548
KCNMB2	ENSG00000197584
RPE	ENSG00000197713
TXNRD3	ENSG00000197763
NKIRAS1	ENSG00000197885
NBEAP2	ENSG00000197927
OR5H2	ENSG00000197938
AADACL2	ENSG00000197953
LEKR1	ENSG00000197980
QRICH1	ENSG00000198218
	ENSG00000198277
NUP210P1	ENSG00000198284
SDAD1	ENSG00000198301
TMEM207	ENSG00000198398
BZW1P2	ENSG00000198406
RTP2	ENSG00000198471
	ENSG00000198491
TMA16	ENSG00000198498
NUDT16	ENSG00000198585
APRG1	ENSG00000198590
FAM3D	ENSG00000198643
LINC01565	ENSG00000198685
SUCNR1	ENSG00000198829
OPA1	ENSG00000198836
SELENOT	ENSG00000198843
OSTC	ENSG00000198856
DZIP3	ENSG00000198919
MFAP3L	ENSG00000198948
MIR16-2	ENSG00000198987
MIR425	ENSG00000199032
MIR26A1	ENSG00000199075
MIRLET7G	ENSG00000199150
RNU6-1094P	ENSG00000199286
RNU6-858P	ENSG00000199306
RN7SKP25	ENSG00000199319
RNU6-230P	ENSG00000199327
SNORA63E	ENSG00000199363
RN7SKP170	ENSG00000199420
RNU1-62P	ENSG00000199469
	ENSG00000199476
RNU1-70P	ENSG00000199488
RNU6-235P	ENSG00000199514
RNU6-386P	ENSG00000199520
RNU6-462P	ENSG00000199529
	ENSG00000199530
RNU6-315P	ENSG00000199536
	ENSG00000199546
RNU6-822P	ENSG00000199577
RNA5SP119	ENSG00000199585
	ENSG00000199591
RNU6-1301P	ENSG00000199594
RNA5SP124	ENSG00000199609
	ENSG00000199780
RNU6-1233P	ENSG00000199792
RNU6-428P	ENSG00000199812
	ENSG00000199815
RNU6-1290P	ENSG00000199827
RNA5SP150	ENSG00000199839
RNU6-1120P	ENSG00000199858
	ENSG00000199862
	ENSG00000199884
RNU5B-2P	ENSG00000199906
	ENSG00000199927
	ENSG00000199964
RNU6-486P	ENSG00000199986
RNA5SP145	ENSG00000199994
	ENSG00000200052
RNU6-774P	ENSG00000200108
RNA5SP123	ENSG00000200114
	ENSG00000200118
	ENSG00000200162
RNU1-20P	ENSG00000200184
	ENSG00000200222
RNA5SP133	ENSG00000200238
RNU6-1147P	ENSG00000200250
	ENSG00000200288
SNORA63	ENSG00000200320
	ENSG00000200355
	ENSG00000200361
RNU6-511P	ENSG00000200366
RNU5E-8P	ENSG00000200372
RN7SKP45	ENSG00000200379
RNU6-509P	ENSG00000200389
SNORA63B	ENSG00000200418
	ENSG00000200553
RNU6-1284P	ENSG00000200571
	ENSG00000200579
	ENSG00000200610
	ENSG00000200616
RNU6-1059P	ENSG00000200622
RNU6-873P	ENSG00000200703
RNU6-931P	ENSG00000200720
RN7SKP113	ENSG00000200761
RNU6-681P	ENSG00000200882
	ENSG00000201031
RNU1-96P	ENSG00000201033
RNU6-461P	ENSG00000201065
RNY1P12	ENSG00000201121
RNU6-454P	ENSG00000201162
RNU6-670P	ENSG00000201182
RNA5SP139	ENSG00000201210
	ENSG00000201217
SNORA63D	ENSG00000201229
